unit,group,outcome,treatment,denominator,banned_state,year,month,time,start_date,end_date,analysis_type
CO,total,21831,0,2429730.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
CO,total,21031,0,2429730.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
CO,total,20078,0,2429730.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
CO,total,18885,0,2447550.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
CO,total,20519,0,2447550.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
CO,total,20845,0,2447550.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
CO,total,21425,0,2447550.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
CO,total,20464,0,2447550.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
CO,total,19622,0,2447550.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
CT,total,10964,0,1346172.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
CT,total,12017,0,1346172.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
CT,total,12407,0,1346172.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
CT,total,12748,0,1346172.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
CT,total,12035,0,1346172.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
CT,total,11405,0,1346172.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
CT,total,10628,0,1345954.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
CT,total,11692,0,1345954.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
CT,total,12066,0,1345954.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
CT,total,12411,0,1345954.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
CT,total,12112,0,1345954.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
CT,total,11148,0,1345954.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
CT,total,10526,0,1336612.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
CT,total,11350,0,1336612.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
CT,total,11995,0,1336612.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
CT,total,12109,0,1336612.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
CT,total,11970,0,1336612.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
CT,total,11192,0,1336612.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
CT,total,10708,0,1338322.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
CT,total,11252,0,1338322.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
CT,total,11391,0,1338322.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
CT,total,12417,0,1338322.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
CT,total,11594,0,1338322.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
CT,total,10830,0,1338322.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
CT,total,10521,0,1342310.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
CT,total,11129,0,1342310.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
CT,total,11422,0,1342310.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
CT,total,11998,0,1342310.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
CT,total,11400,0,1342310.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
CT,total,10116,0,1342310.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
CT,total,9887,0,1370680.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
CT,total,11891,0,1370680.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
CT,total,12297,0,1370680.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
CT,total,13067,0,1370680.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
CT,total,12413,0,1370680.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
CT,total,11443,0,1370680.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
CT,total,10506,0,1392900.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
CT,total,11725,0,1392900.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
CT,total,11821,0,1392900.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
CT,total,12742,0,1392900.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
CT,total,11801,0,1392900.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
CT,total,11740,0,1392900.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
CT,total,10736,0,1377866.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
CT,total,11274,0,1377866.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
CT,total,11574,0,1377866.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
CT,total,12330,0,1377866.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
CT,total,11693,0,1377866.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
CT,total,11164,0,1377866.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
DC,total,3052,0,365944.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
DC,total,3096,0,365944.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
DC,total,3376,0,365944.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
DC,total,3518,0,365944.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
DC,total,3341,0,365944.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
DC,total,3114,0,365944.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
DC,total,2929,0,375674.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
DC,total,3012,0,375674.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
DC,total,3252,0,375674.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
DC,total,3448,0,375674.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
DC,total,3202,0,375674.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
DC,total,3054,0,375674.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
DC,total,2882,0,379570.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
DC,total,2904,0,379570.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
DC,total,3140,0,379570.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
DC,total,3232,0,379570.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
DC,total,3127,0,379570.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
DC,total,2966,0,379570.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
DC,total,2798,0,379946.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
DC,total,2824,0,379946.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
DC,total,3026,0,379946.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
DC,total,3216,0,379946.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
DC,total,3134,0,379946.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
DC,total,2989,0,379946.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
DC,total,2970,0,379062.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
DC,total,2871,0,379062.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
DC,total,2954,0,379062.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
DC,total,3038,0,379062.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
DC,total,2902,0,379062.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
DC,total,2765,0,379062.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
DC,total,2657,0,356382.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
DC,total,2713,0,356382.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
DC,total,2763,0,356382.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
DC,total,2928,0,356382.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
DC,total,3116,0,356382.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
DC,total,2993,0,356382.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
DC,total,2585,0,361048.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
DC,total,2582,0,361048.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
DC,total,2586,0,361048.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
DC,total,2843,0,361048.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
DC,total,2602,0,361048.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
DC,total,2682,0,361048.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
DC,total,2501,0,368404.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
DC,total,2559,0,368404.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
DC,total,2602,0,368404.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
DC,total,2681,0,368404.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
DC,total,2604,0,368404.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
DC,total,2490,0,368404.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
DE,total,3423,0,360690.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
DE,total,3740,0,360690.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
DE,total,3781,0,360690.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
DE,total,3735,0,360690.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
DE,total,3697,0,360690.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
DE,total,3419,0,360690.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
DE,total,3352,0,363212.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
DE,total,3520,0,363212.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
DE,total,3770,0,363212.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
DE,total,3756,0,363212.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
DE,total,3783,0,363212.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
DE,total,3395,0,363212.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
DE,total,3306,0,357036.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
DE,total,3541,0,357036.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
DE,total,3608,0,357036.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
DE,total,3644,0,357036.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
DE,total,3539,0,357036.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
DE,total,3508,0,357036.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
DE,total,3189,0,360798.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
DE,total,3342,0,360798.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
DE,total,3334,0,360798.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
DE,total,3762,0,360798.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
DE,total,3739,0,360798.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
DE,total,3532,0,360798.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
DE,total,3208,0,359870.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
DE,total,3270,0,359870.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
DE,total,3507,0,359870.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
DE,total,3731,0,359870.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
DE,total,3636,0,359870.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
DE,total,3183,0,359870.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
DE,total,2816,0,376832.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
DE,total,3315,0,376832.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
DE,total,3489,0,376832.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
DE,total,3780,0,376832.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
DE,total,3866,0,376832.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
DE,total,3419,0,376832.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
DE,total,3366,0,378128.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
DE,total,3435,0,378128.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
DE,total,3542,0,378128.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
DE,total,3995,0,378128.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
DE,total,3473,0,378128.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
DE,total,3496,0,378128.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
DE,total,3267,0,376212.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
DE,total,3373,0,376212.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
DE,total,3513,0,376212.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
DE,total,3593,0,376212.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
DE,total,3435,0,376212.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
DE,total,3359,0,376212.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
FL,total,71883,0,7556340.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
FL,total,71687,0,7556340.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
FL,total,72068,0,7556340.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
FL,total,77740,0,7556340.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
FL,total,77179,0,7556340.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
FL,total,76336,0,7556340.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
FL,total,70761,0,7667454.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
FL,total,69843,0,7667454.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
FL,total,70786,0,7667454.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
FL,total,78347,0,7667454.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
FL,total,77601,0,7667454.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
FL,total,76865,0,7667454.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
FL,total,70897,0,7748774.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
FL,total,70358,0,7748774.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
FL,total,70411,0,7748774.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
FL,total,76386,0,7748774.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
FL,total,77299,0,7748774.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
FL,total,75117,0,7748774.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
FL,total,70778,0,7775514.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
FL,total,69366,0,7775514.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
FL,total,68951,0,7775514.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
FL,total,76992,0,7775514.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
FL,total,77432,0,7775514.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
FL,total,73815,0,7775514.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
FL,total,69446,0,7726664.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
FL,total,67139,0,7726664.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
FL,total,67216,0,7726664.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
FL,total,71524,0,7726664.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
FL,total,72126,0,7726664.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
FL,total,69379,0,7726664.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
FL,total,64890,0,7849806.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
FL,total,67547,0,7849806.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
FL,total,68372,0,7849806.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
FL,total,75607,0,7849806.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
FL,total,78577,0,7849806.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
FL,total,74749,0,7849806.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
FL,total,70584,0,8074816.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
FL,total,71424,0,8074816.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
FL,total,70359,0,8074816.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
FL,total,79551,0,8074816.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
FL,total,75739,0,8074816.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
FL,total,78290,0,8074816.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
FL,total,70447,0,8226444.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
FL,total,69786,0,8226444.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
FL,total,71836,0,8226444.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
FL,total,75932,0,8226444.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
FL,total,76524,0,8226444.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
FL,total,75225,0,8226444.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
GA,total,41813,0,4286450.0,1,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
GA,total,41358,0,4286450.0,1,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
GA,total,42394,0,4286450.0,1,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
GA,total,45086,0,4286450.0,1,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
GA,total,43804,0,4286450.0,1,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
GA,total,43503,0,4286450.0,1,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
GA,total,41009,0,4295108.0,1,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
GA,total,40429,0,4295108.0,1,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
GA,total,42252,0,4295108.0,1,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
GA,total,46275,0,4295108.0,1,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
GA,total,43873,0,4295108.0,1,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
GA,total,42686,0,4295108.0,1,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
GA,total,40180,0,4370688.0,1,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
GA,total,40055,0,4370688.0,1,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
GA,total,41480,0,4370688.0,1,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
GA,total,44622,0,4370688.0,1,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
GA,total,42596,0,4370688.0,1,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
GA,total,41730,0,4370688.0,1,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
GA,total,40356,0,4341448.0,1,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
GA,total,39942,0,4341448.0,1,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
GA,total,40584,0,4341448.0,1,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
GA,total,45244,0,4341448.0,1,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
GA,total,43568,0,4341448.0,1,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
GA,total,41389,0,4341448.0,1,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
GA,total,40038,0,4333126.0,1,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
GA,total,39257,0,4333126.0,1,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
GA,total,40025,0,4333126.0,1,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
GA,total,43142,0,4333126.0,1,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
GA,total,41410,0,4333126.0,1,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
GA,total,39606,0,4333126.0,1,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
GA,total,37277,0,4443158.0,1,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
GA,total,39722,0,4443158.0,1,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
GA,total,40201,0,4443158.0,1,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
GA,total,44122,0,4443158.0,1,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
GA,total,43495,0,4443158.0,1,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
GA,total,41978,0,4443158.0,1,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
GA,total,39740,0,4526046.0,1,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
GA,total,40353,0,4526046.0,1,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
GA,total,40308,0,4526046.0,1,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
GA,total,45284,0,4526046.0,1,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
GA,total,41714,0,4526046.0,1,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
GA,total,43415,0,4526046.0,1,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
GA,total,40218,0,4564982.0,1,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
GA,total,39003,0,4564982.0,1,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
GA,total,41238,1,4564982.0,1,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
GA,total,43830,1,4564982.0,1,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
GA,total,42731,1,4564982.0,1,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
GA,total,41698,1,4564982.0,1,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
HI,total,5919,0,534506.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
HI,total,5900,0,534506.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
HI,total,5858,0,534506.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
HI,total,6174,0,534506.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
HI,total,6241,0,534506.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
HI,total,5735,0,534506.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
HI,total,5732,0,529906.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
HI,total,5802,0,529906.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
HI,total,5530,0,529906.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
HI,total,5977,0,529906.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
HI,total,6020,0,529906.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
HI,total,5678,0,529906.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
HI,total,5323,0,528954.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
HI,total,5585,0,528954.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
HI,total,5708,0,528954.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
HI,total,5627,0,528954.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
HI,total,5825,0,528954.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
HI,total,5597,0,528954.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
HI,total,5397,0,520220.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
HI,total,5334,0,520220.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
HI,total,5542,0,520220.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
HI,total,5817,0,520220.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
HI,total,5682,0,520220.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
HI,total,5607,0,520220.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
HI,total,5245,0,525620.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
HI,total,5275,0,525620.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
HI,total,5055,0,525620.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
HI,total,5275,0,525620.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
HI,total,5400,0,525620.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
